2018/12/03 15:00:38;26.08
2018/12/03 15:20:14;-273.15
2018/12/03 15:22:53;-273.15
2018/12/03 15:23:33;-273.15
2018/12/03 15:24:13;-273.15
2018/12/03 15:25:33;-273.15
2018/12/03 15:26:13;-273.15
2018/12/03 15:26:53;-273.15
2018/12/03 15:28:53;-273.15
2018/12/03 15:30:13;-273.15
2018/12/03 15:32:13;-273.15
2018/12/03 15:33:33;-273.15
2018/12/03 15:35:33;-273.15
2018/12/03 15:36:13;-273.15
2018/12/03 15:38:13;-273.15
2018/12/03 15:38:55;-273.15
2018/12/03 15:39:33;-273.15
2018/12/03 15:40:14;-273.15
2018/12/03 15:40:53;-273.15
2018/12/03 15:41:33;-273.15
2018/12/03 15:42:13;-273.15
2018/12/03 15:42:53;-273.15
2018/12/03 15:43:33;-273.15
2018/12/03 15:44:13;-273.15
2018/12/03 15:44:53;-273.15
2018/12/03 15:45:33;-273.15
2018/12/03 15:46:53;-273.15
2018/12/03 15:48:13;-273.15
2018/12/03 15:48:53;-273.15
2018/12/03 15:49:33;-273.15
2018/12/03 15:50:13;-273.15
2018/12/03 15:50:53;-273.15
2018/12/03 15:51:33;-273.15
2018/12/03 15:52:13;-273.15
2018/12/03 15:52:53;23.90
2018/12/03 15:53:33;23.90
2018/12/03 15:54:13;24.12
2018/12/03 15:54:53;24.12
2018/12/03 15:56:14;23.90
2018/12/03 15:56:53;23.90
2018/12/03 15:57:33;23.90
2018/12/03 15:58:13;23.90
2018/12/03 15:59:39;23.90
2018/12/03 16:00:53;23.90
2018/12/03 16:01:34;23.90
2018/12/03 16:02:13;23.90
2018/12/03 16:02:53;23.90
2018/12/03 16:03:33;23.90
2018/12/03 16:04:13;23.90
2018/12/03 16:04:53;25.23
2018/12/03 16:05:33;24.12
2018/12/03 16:06:53;24.35
2018/12/03 16:07:33;23.90
2018/12/03 16:08:13;23.90
2018/12/03 16:08:53;23.90
2018/12/03 16:09:33;23.90
2018/12/03 16:10:13;25.23
2018/12/03 16:10:53;25.23
2018/12/03 16:11:33;23.90
2018/12/03 16:12:13;25.23
2018/12/03 16:12:53;25.23
2018/12/03 16:13:33;23.90
2018/12/03 16:14:16;23.90
2018/12/03 16:14:53;23.90
2018/12/03 16:16:13;23.90
2018/12/03 16:18:13;23.90
2018/12/03 16:18:55;24.79
2018/12/03 16:19:33;23.90
2018/12/03 16:20:53;23.90
2018/12/03 16:22:53;23.90
2018/12/03 16:23:33;25.23
2018/12/03 16:24:13;24.57
2018/12/03 16:24:53;25.23
2018/12/03 16:25:33;25.23
2018/12/03 16:26:13;25.23
2018/12/03 16:26:53;25.23
2018/12/03 16:27:33;24.12
2018/12/03 16:28:16;23.90
2018/12/03 16:28:53;23.90
2018/12/03 16:29:33;23.90
2018/12/03 16:30:13;25.23
2018/12/03 16:30:53;23.90
2018/12/03 16:31:33;25.23
2018/12/03 16:32:13;25.23
2018/12/03 16:32:53;23.90
2018/12/03 16:34:13;24.12
2018/12/03 16:34:53;23.90
2018/12/03 16:35:33;23.90
2018/12/03 16:36:13;23.90
2018/12/03 16:36:53;23.90
2018/12/03 16:37:33;25.23
2018/12/03 16:38:13;23.90
2018/12/03 16:38:53;23.90
2018/12/03 16:39:33;23.90
2018/12/03 16:40:53;23.90
2018/12/03 16:41:33;25.23
2018/12/03 16:42:13;24.79
2018/12/03 16:42:53;25.23
2018/12/03 16:43:33;25.23
2018/12/03 16:44:13;23.90
2018/12/03 16:44:53;24.12
2018/12/03 16:45:33;23.90
2018/12/03 16:47:33;23.90
2018/12/03 16:48:13;25.23
2018/12/03 16:48:53;25.23
2018/12/03 16:49:33;23.90
2018/12/03 16:50:13;25.23
2018/12/03 16:50:53;23.90
2018/12/03 16:51:33;23.90
2018/12/03 16:52:13;23.90
2018/12/03 16:52:53;23.90
2018/12/03 16:53:34;23.90
2018/12/03 16:54:13;23.90
2018/12/03 16:54:53;25.23
2018/12/03 16:55:35;25.23
2018/12/03 16:56:13;23.90
2018/12/03 16:56:53;25.23
2018/12/03 16:57:33;25.23
2018/12/03 16:58:13;24.35
2018/12/03 16:58:53;23.90
2018/12/03 16:59:33;23.90
2018/12/03 17:00:13;23.90
2018/12/03 17:01:33;23.90
2018/12/03 17:02:53;25.23
2018/12/03 17:03:33;23.90
2018/12/03 17:04:53;25.23
2018/12/03 17:05:33;23.90
2018/12/03 17:06:14;23.90
2018/12/03 17:06:53;23.90
2018/12/03 17:07:33;23.90
2018/12/03 17:08:13;23.90
2018/12/03 17:08:53;23.90
2018/12/03 17:09:34;23.90
2018/12/03 17:10:13;25.23
2018/12/03 17:10:54;24.79
2018/12/03 17:11:33;23.90
2018/12/03 17:12:13;23.90
2018/12/03 17:12:53;23.90
2018/12/03 17:13:33;23.90
2018/12/03 17:14:13;23.90
2018/12/03 17:14:53;25.23
2018/12/03 17:15:33;25.23
2018/12/03 17:16:13;24.57
2018/12/03 17:16:53;25.23
2018/12/03 17:17:33;23.90
2018/12/03 17:18:13;25.23
2018/12/03 17:18:53;23.90
2018/12/03 17:20:13;23.90
2018/12/03 17:22:13;25.23
2018/12/03 17:24:13;23.90
2018/12/03 17:26:53;23.90
2018/12/03 17:27:33;25.23
2018/12/03 17:28:13;23.90
2018/12/03 17:28:53;25.01
2018/12/03 17:29:33;23.90
2018/12/03 17:30:13;25.23
2018/12/03 17:31:33;23.90
2018/12/03 17:32:13;23.90
2018/12/03 17:32:53;23.90
2018/12/03 17:34:13;23.90
2018/12/03 17:34:53;25.23
2018/12/03 17:35:33;25.23
