2018/12/03 14:50:24;28.11
2018/12/03 14:51:03;29.07
2018/12/03 15:20:14;26.91
2018/12/03 15:22:04;26.91
2018/12/03 15:22:44;26.91
2018/12/03 15:23:24;26.91
2018/12/03 15:24:04;26.91
2018/12/03 15:24:44;28.11
2018/12/03 15:25:24;26.91
2018/12/03 15:26:04;26.91
2018/12/03 15:26:44;28.11
2018/12/03 15:27:24;27.11
2018/12/03 15:28:04;27.51
2018/12/03 15:28:44;28.11
2018/12/03 15:29:24;28.11
2018/12/03 15:30:04;26.91
2018/12/03 15:31:24;28.11
2018/12/03 15:32:07;26.91
2018/12/03 15:32:44;26.91
2018/12/03 15:33:24;27.51
2018/12/03 15:34:06;26.91
2018/12/03 15:34:44;28.11
2018/12/03 15:35:24;26.91
2018/12/03 15:36:04;26.91
2018/12/03 15:36:44;26.91
2018/12/03 15:37:24;26.70
2018/12/03 15:38:04;28.11
2018/12/03 15:38:44;27.71
2018/12/03 15:39:24;26.91
2018/12/03 15:40:04;28.11
2018/12/03 15:40:44;28.11
2018/12/03 15:41:24;26.70
2018/12/03 15:42:04;26.91
2018/12/03 15:42:44;28.11
2018/12/03 15:43:24;26.70
2018/12/03 15:44:04;27.51
2018/12/03 15:44:44;28.11
2018/12/03 15:45:24;28.11
2018/12/03 15:46:04;28.11
2018/12/03 15:46:44;28.11
2018/12/03 15:47:28;26.91
2018/12/03 15:48:04;28.11
2018/12/03 15:48:44;26.91
2018/12/03 15:49:24;27.51
2018/12/03 15:50:05;26.91
2018/12/03 15:50:44;27.31
2018/12/03 15:51:24;27.71
2018/12/03 15:52:04;27.71
2018/12/03 15:52:44;27.91
2018/12/03 15:53:26;28.88
2018/12/03 15:54:04;28.69
2018/12/03 15:54:44;28.69
2018/12/03 15:55:24;28.88
2018/12/03 15:56:04;28.88
2018/12/03 15:56:46;29.07
2018/12/03 15:57:27;28.11
2018/12/03 15:58:04;27.91
2018/12/03 15:58:44;27.91
2018/12/03 15:59:24;28.88
2018/12/03 16:00:04;28.69
2018/12/03 16:00:44;28.88
2018/12/03 16:02:04;29.07
2018/12/03 16:02:44;28.11
2018/12/03 16:03:24;28.11
2018/12/03 16:04:04;28.11
2018/12/03 16:04:44;29.07
2018/12/03 16:05:24;28.88
2018/12/03 16:06:04;28.88
2018/12/03 16:06:46;28.11
2018/12/03 16:07:24;28.88
2018/12/03 16:08:04;28.11
2018/12/03 16:08:45;28.11
2018/12/03 16:09:24;29.07
2018/12/03 16:10:05;29.07
2018/12/03 16:10:45;28.88
2018/12/03 16:11:24;29.07
2018/12/03 16:12:04;28.88
2018/12/03 16:12:44;28.69
2018/12/03 16:13:24;28.69
2018/12/03 16:14:04;27.71
2018/12/03 16:14:44;27.51
2018/12/03 16:15:24;28.50
2018/12/03 16:16:04;27.51
2018/12/03 16:16:45;28.50
2018/12/03 16:17:24;27.51
2018/12/03 16:18:04;27.51
2018/12/03 16:18:44;28.50
2018/12/03 16:19:24;27.31
2018/12/03 16:20:04;28.30
2018/12/03 16:20:44;28.50
2018/12/03 16:21:24;28.30
2018/12/03 16:22:04;28.30
2018/12/03 16:22:44;27.31
2018/12/03 16:23:24;28.30
